pkt_count,total_bytes,duration_s,pps,bps,iat_mean,iat_std,iat_min,iat_max,iat_cv,pkt_size_mean,pkt_size_std,pkt_size_min,pkt_size_max,payload_mean,payload_std,payload_max,syn_ratio,ack_ratio,fin_ratio,rst_ratio,psh_ratio,syn_ack_ratio,bytes_per_pkt,tls_port,label
10,600,2.033255,4.9182,295.0933,0.225917,0.252428,7e-06,0.515118,1.1173,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.032299,4.9205,295.2321,0.225811,0.252265,5.4e-05,0.515031,1.1172,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.032319,4.9205,295.2292,0.225813,0.252316,6.2e-05,0.515299,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.032166,4.9209,295.2515,0.225796,0.252354,4.2e-05,0.515234,1.1176,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.031238,4.9231,295.3863,0.225693,0.25211,5.5e-05,0.515019,1.117,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.031258,4.9231,295.3834,0.225695,0.252176,3e-05,0.514814,1.1173,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.047445,4.8841,293.0482,0.227494,0.254205,3.5e-05,0.516309,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.030906,4.9239,295.4347,0.225656,0.25217,4e-06,0.514824,1.1175,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.047044,4.8851,293.1056,0.227449,0.25416,2.7e-05,0.516317,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.047001,4.8852,293.1117,0.227445,0.254129,7e-06,0.516583,1.1173,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.030592,4.9247,295.4803,0.225621,0.252115,1.6e-05,0.515246,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.030324,4.9253,295.5193,0.225592,0.252094,2.7e-05,0.515286,1.1175,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.046538,4.8863,293.178,0.227393,0.254057,1.1e-05,0.51628,1.1173,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.046465,4.8865,293.1885,0.227385,0.254125,2e-05,0.51666,1.1176,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.046458,4.8865,293.1895,0.227384,0.254133,1e-05,0.516334,1.1176,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.046511,4.8864,293.1819,0.22739,0.254079,3.8e-05,0.516292,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.04642,4.8866,293.195,0.22738,0.25408,8e-06,0.516326,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.04646,4.8865,293.1892,0.227384,0.253999,1.6e-05,0.516495,1.117,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.046342,4.8868,293.2061,0.227371,0.254166,2.4e-05,0.516735,1.1178,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.046156,4.8872,293.2328,0.227351,0.254033,3.3e-05,0.51665,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.029759,4.9267,295.6016,0.225529,0.252035,7e-06,0.515206,1.1175,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.046107,4.8873,293.2398,0.227345,0.254039,5e-06,0.5163,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.046025,4.8875,293.2515,0.227336,0.254061,1e-05,0.516617,1.1176,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.045999,4.8876,293.2553,0.227333,0.254005,2.2e-05,0.516626,1.1173,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.029543,4.9272,295.6331,0.225505,0.251933,2.9e-05,0.515043,1.1172,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.029643,4.927,295.6185,0.225516,0.25193,4.9e-05,0.515259,1.1171,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.042416,4.8962,293.7698,0.226935,0.253692,3.5e-05,0.51608,1.1179,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.026593,4.9344,296.0634,0.225177,0.251601,0.000103,0.515658,1.1173,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.042667,4.8956,293.7336,0.226963,0.253649,5.3e-05,0.516189,1.1176,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.042728,4.8954,293.7248,0.22697,0.253597,9.7e-05,0.51611,1.1173,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.02653,4.9345,296.0726,0.22517,0.251628,8.6e-05,0.51568,1.1175,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.04421,4.8919,293.5119,0.227134,0.253871,6e-05,0.516286,1.1177,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.041314,4.8988,293.9283,0.226813,0.253464,9e-05,0.515935,1.1175,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.041252,4.899,293.9373,0.226806,0.253471,9e-05,0.515876,1.1176,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.042389,4.8962,293.7736,0.226932,0.253636,8.9e-05,0.515832,1.1177,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040406,4.901,294.0591,0.226712,0.253386,9.2e-05,0.515987,1.1177,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040525,4.9007,294.042,0.226725,0.253288,0.000155,0.515909,1.1172,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040264,4.9013,294.0796,0.226696,0.253287,1.5e-05,0.515929,1.1173,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040025,4.9019,294.114,0.226669,0.253276,2.5e-05,0.515877,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.039849,4.9023,294.1394,0.22665,0.253264,2.5e-05,0.515858,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.042708,4.8955,293.7277,0.226968,0.253657,8.9e-05,0.516291,1.1176,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.042962,4.8949,293.6912,0.226996,0.253706,8.9e-05,0.516327,1.1177,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.027354,4.9325,295.9523,0.225262,0.251664,9.2e-05,0.514943,1.1172,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.042954,4.8949,293.6924,0.226995,0.253558,9.2e-05,0.516662,1.117,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.025093,4.938,296.2827,0.22501,0.251431,9.6e-05,0.515,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.041846,4.8975,293.8517,0.226872,0.25343,0.000168,0.516756,1.1171,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.041782,4.8977,293.861,0.226865,0.253422,0.000185,0.516723,1.1171,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.041601,4.8981,293.887,0.226845,0.253363,1.5e-05,0.516644,1.1169,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.041307,4.8988,293.9293,0.226812,0.253515,3.5e-05,0.516835,1.1177,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.026958,4.9335,296.0101,0.225218,0.251537,9.6e-05,0.515002,1.1169,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.026508,4.9346,296.0758,0.225168,0.251558,1.9e-05,0.514915,1.1172,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.04078,4.9001,294.0052,0.226753,0.253309,9.5e-05,0.516854,1.1171,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.024867,4.9386,296.3157,0.224985,0.251215,0.000167,0.514935,1.1166,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.024408,4.9397,296.3829,0.224934,0.251348,1.9e-05,0.514982,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040548,4.9006,294.0386,0.226728,0.253231,4e-05,0.516815,1.1169,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.024529,4.9394,296.3652,0.224948,0.251262,6.1e-05,0.515022,1.117,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.024246,4.9401,296.4067,0.224916,0.251321,1.4e-05,0.515161,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.023964,4.9408,296.4479,0.224885,0.251268,9.2e-05,0.515078,1.1173,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.023941,4.9409,296.4513,0.224882,0.251154,2.2e-05,0.514954,1.1168,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.023796,4.9412,296.4726,0.224866,0.251233,4.4e-05,0.5151,1.1173,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.02396,4.9408,296.4485,0.224884,0.251077,6.5e-05,0.514866,1.1165,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.043657,4.8932,293.5913,0.227073,0.253619,5.2e-05,0.516337,1.1169,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.042574,4.8958,293.747,0.226953,0.253571,5.2e-05,0.51657,1.1173,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.04263,4.8956,293.739,0.226959,0.253497,8.4e-05,0.51653,1.1169,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040989,4.8996,293.9751,0.226777,0.253364,5.2e-05,0.516604,1.1172,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.04082,4.9,293.9995,0.226758,0.253327,8.4e-05,0.51655,1.1172,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.041009,4.8995,293.9723,0.226779,0.253276,9.5e-05,0.516463,1.1168,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040713,4.9002,294.0149,0.226746,0.253252,2.9e-05,0.516424,1.1169,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040336,4.9012,294.0692,0.226704,0.253207,3.3e-05,0.516483,1.1169,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040134,4.9016,294.0983,0.226682,0.253248,5.6e-05,0.516443,1.1172,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040083,4.9018,294.1057,0.226676,0.253303,6.7e-05,0.516687,1.1175,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040106,4.9017,294.1024,0.226678,0.253199,1e-05,0.516395,1.117,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040207,4.9015,294.0878,0.22669,0.253151,1.9e-05,0.516311,1.1167,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040042,4.9019,294.1116,0.226671,0.253237,2e-05,0.516358,1.1172,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040024,4.9019,294.1142,0.226669,0.25327,3.9e-05,0.516511,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.039876,4.9023,294.1355,0.226653,0.253322,4.8e-05,0.516626,1.1177,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.046284,4.8869,293.2144,0.227365,0.254129,1.5e-05,0.516233,1.1177,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.045134,4.8897,293.3793,0.227237,0.253972,9.1e-05,0.5157,1.1176,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.045193,4.8895,293.3708,0.227244,0.253912,0.000149,0.515642,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.044674,4.8908,293.4453,0.227186,0.253917,8.8e-05,0.516088,1.1177,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.044735,4.8906,293.4365,0.227193,0.253857,0.000142,0.516026,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.044965,4.8901,293.4036,0.227218,0.253955,8.9e-05,0.516178,1.1177,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.046443,4.8865,293.1917,0.227383,0.254134,9.1e-05,0.516412,1.1177,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.047623,4.8837,293.0227,0.227514,0.254275,9.2e-05,0.516676,1.1176,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.047332,4.8844,293.0643,0.227481,0.254194,2.8e-05,0.516615,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.045184,4.8895,293.3721,0.227243,0.25393,9.2e-05,0.516445,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.045071,4.8898,293.3883,0.22723,0.253863,1.7e-05,0.51639,1.1172,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.028941,4.9287,295.7208,0.225438,0.251885,1.4e-05,0.513074,1.1173,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.028885,4.9288,295.729,0.225432,0.251928,4.3e-05,0.513096,1.1175,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.044879,4.8903,293.4159,0.227209,0.253908,1.2e-05,0.516467,1.1175,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.046078,4.8874,293.244,0.227342,0.254091,8.8e-05,0.516417,1.1177,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.045348,4.8891,293.3486,0.227261,0.253943,9.4e-05,0.516285,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.045034,4.8899,293.3937,0.227226,0.253936,1.9e-05,0.516307,1.1175,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.045095,4.8897,293.3849,0.227233,0.253948,4e-05,0.516367,1.1176,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.057956,4.8592,291.5514,0.228662,0.255377,9.2e-05,0.516168,1.1168,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.057838,4.8595,291.5681,0.228649,0.255382,1.6e-05,0.516027,1.1169,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.055538,4.8649,291.8944,0.228393,0.255038,7.2e-05,0.515389,1.1167,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.054707,4.8669,292.0124,0.228301,0.254946,0.000111,0.515457,1.1167,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.054651,4.867,292.0204,0.228295,0.254974,0.000171,0.515611,1.1169,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.054871,4.8665,291.9891,0.228319,0.254856,0.000193,0.51537,1.1162,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.05467,4.867,292.0177,0.228297,0.254935,0.000223,0.515556,1.1167,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.054282,4.8679,292.0728,0.228254,0.254937,1.7e-05,0.515632,1.1169,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.054396,4.8676,292.0566,0.228266,0.254878,3.5e-05,0.515419,1.1166,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.054553,4.8672,292.0343,0.228284,0.254781,5.3e-05,0.515301,1.1161,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.054384,4.8676,292.0584,0.228265,0.254948,1.2e-05,0.515535,1.1169,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.054136,4.8682,292.0936,0.228237,0.254892,2.8e-05,0.515438,1.1168,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.054173,4.8681,292.0883,0.228241,0.254783,5.3e-05,0.515323,1.1163,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.053862,4.8689,292.1326,0.228207,0.25503,7.1e-05,0.515693,1.1175,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.053933,4.8687,292.1225,0.228215,0.25478,1.2e-05,0.515477,1.1164,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.04557,4.8886,293.3168,0.227286,0.253831,9.3e-05,0.51535,1.1168,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.046619,4.8861,293.1664,0.227402,0.254077,9.4e-05,0.51534,1.1173,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.045447,4.8889,293.3344,0.227272,0.253999,7.9e-05,0.515423,1.1176,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.045315,4.8892,293.3533,0.227257,0.25397,1.6e-05,0.515361,1.1175,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.058592,4.8577,291.4613,0.228732,0.255487,9.7e-05,0.516241,1.117,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.058798,4.8572,291.4322,0.228755,0.255402,0.000173,0.516165,1.1165,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.058706,4.8574,291.4452,0.228745,0.255471,0.000162,0.516136,1.1168,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.058358,4.8582,291.4945,0.228706,0.255481,1.5e-05,0.516007,1.1171,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.058217,4.8586,291.5144,0.228691,0.255496,3.3e-05,0.515989,1.1172,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.057391,4.8605,291.6315,0.228599,0.255331,9.9e-05,0.515061,1.1169,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.057215,4.8609,291.6564,0.228579,0.255431,0.000103,0.51522,1.1175,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.05736,4.8606,291.6359,0.228596,0.255259,0.000181,0.515081,1.1166,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.057315,4.8607,291.6423,0.228591,0.25529,0.000212,0.515102,1.1168,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.057607,4.86,291.6009,0.228623,0.255224,0.000232,0.514903,1.1164,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.057484,4.8603,291.6183,0.228609,0.255221,0.000256,0.515041,1.1164,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.047628,4.8837,293.022,0.227514,0.254055,5e-05,0.514952,1.1167,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.047234,4.8846,293.0784,0.22747,0.253961,2.5e-05,0.514971,1.1165,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.038886,4.9046,294.2784,0.226543,0.253233,4.5e-05,0.517249,1.1178,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.007246,4.982,298.917,0.223027,0.249271,1.1e-05,0.502762,1.1177,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.023029,4.9431,296.585,0.224781,0.251238,7.3e-05,0.516791,1.1177,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.038641,4.9052,294.3137,0.226516,0.253195,8.9e-05,0.517022,1.1178,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.039878,4.9023,294.1353,0.226653,0.253346,8.8e-05,0.517172,1.1178,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.023601,4.9417,296.5011,0.224845,0.25125,0.000141,0.516336,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040488,4.9008,294.0473,0.226721,0.253339,8.9e-05,0.516884,1.1174,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.040309,4.9012,294.0731,0.226701,0.253392,1.3e-05,0.517204,1.1177,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.023136,4.9428,296.5693,0.224793,0.251224,9.6e-05,0.516706,1.1176,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
10,600,2.039053,4.9042,294.2542,0.226561,0.253242,1.5e-05,0.516965,1.1178,60.0,6.0,54,66,0.0,0.0,0,0.5,0.5,0.0,0.5,0.0,1.0,60.0,1,ddos
